Date,Time,StationName,StationCode,Latitude,Longitude,GroupCode,SampleId,SampleDepth,Air temperature (AT.1),Air temperature (AT.1) Code,Air temperature (AT.1) Problem,Air temperature (AT.1) Qualifier,Air temperature (AT.1) Tier,Air temperature (AT.1) Units,Air temperature (AT.2),Air temperature (AT.2) Code,Air temperature (AT.2) Problem,Air temperature (AT.2) Qualifier,Air temperature (AT.2) Tier,Air temperature (AT.2) Units,Air temperature (AT.5),Air temperature (AT.5) Code,Air temperature (AT.5) Problem,Air temperature (AT.5) Qualifier,Air temperature (AT.5) Tier,Air temperature (AT.5) Units,Bacteria (E.Coli) (ECOLI.1),Bacteria (E.Coli) (ECOLI.1) Code,Bacteria (E.Coli) (ECOLI.1) Problem,Bacteria (E.Coli) (ECOLI.1) Qualifier,Bacteria (E.Coli) (ECOLI.1) Tier,Bacteria (E.Coli) (ECOLI.1) Units,Bacteria (E.Coli) (ECOLI.4),Bacteria (E.Coli) (ECOLI.4) Code,Bacteria (E.Coli) (ECOLI.4) Problem,Bacteria (E.Coli) (ECOLI.4) Qualifier,Bacteria (E.Coli) (ECOLI.4) Tier,Bacteria (E.Coli) (ECOLI.4) Units,Dissolved oxygen (DO.1),Dissolved oxygen (DO.1) Code,Dissolved oxygen (DO.1) Problem,Dissolved oxygen (DO.1) Qualifier,Dissolved oxygen (DO.1) Tier,Dissolved oxygen (DO.1) Units,Dissolved oxygen (DO.2),Dissolved oxygen (DO.2) Code,Dissolved oxygen (DO.2) Problem,Dissolved oxygen (DO.2) Qualifier,Dissolved oxygen (DO.2) Tier,Dissolved oxygen (DO.2) Units,pH (PH.1),pH (PH.1) Code,pH (PH.1) Problem,pH (PH.1) Qualifier,pH (PH.1) Tier,pH (PH.1) Units,pH (PH.3),pH (PH.3) Code,pH (PH.3) Problem,pH (PH.3) Qualifier,pH (PH.3) Tier,pH (PH.3) Units,pH (PH.7),pH (PH.7) Code,pH (PH.7) Problem,pH (PH.7) Qualifier,pH (PH.7) Tier,pH (PH.7) Units,Salinity (SA.1),Salinity (SA.1) Code,Salinity (SA.1) Problem,Salinity (SA.1) Qualifier,Salinity (SA.1) Tier,Salinity (SA.1) Units,Total Depth (TD.1),Total Depth (TD.1) Code,Total Depth (TD.1) Problem,Total Depth (TD.1) Qualifier,Total Depth (TD.1) Tier,Total Depth (TD.1) Units,Water Clarity (WC.1),Water Clarity (WC.1) Code,Water Clarity (WC.1) Problem,Water Clarity (WC.1) Qualifier,Water Clarity (WC.1) Tier,Water Clarity (WC.1) Units,Water Clarity (WC.4),Water Clarity (WC.4) Code,Water Clarity (WC.4) Problem,Water Clarity (WC.4) Qualifier,Water Clarity (WC.4) Tier,Water Clarity (WC.4) Units,Water Clarity (WC.6),Water Clarity (WC.6) Code,Water Clarity (WC.6) Problem,Water Clarity (WC.6) Qualifier,Water Clarity (WC.6) Tier,Water Clarity (WC.6) Units,Water temperature (WT.1),Water temperature (WT.1) Code,Water temperature (WT.1) Problem,Water temperature (WT.1) Qualifier,Water temperature (WT.1) Tier,Water temperature (WT.1) Units,Water temperature (WT.2),Water temperature (WT.2) Code,Water temperature (WT.2) Problem,Water temperature (WT.2) Qualifier,Water temperature (WT.2) Tier,Water temperature (WT.2) Units,Water temperature (WT.3),Water temperature (WT.3) Code,Water temperature (WT.3) Problem,Water temperature (WT.3) Qualifier,Water temperature (WT.3) Tier,Water temperature (WT.3) Units,Cloud Cover,Other Comments,Other Conditions,Rainfall Within 24 Hours,Rainfall Within 48 Hours,Rainfall,Sea State,Stream Flow,Tidal Stage,Water Color Description,Water Color,Water Odor Description,Water Odor,Water Surfaces,Weather Conditions Day Before Yesterday,Weather Conditions Today,Weather Conditions Yesterday,Wind Direction,Wind Speed,ModifiedDate,Comments
8/21/2021,9:09:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68,16.5,85.1,,Normal,,,Normal,,,Calm,,Sunny,,,,2021-10-02T13:47:20.413,
8/23/2021,11:30:00,NR-7,NRPA.NR-7,36.740257,-76.579794,NRPA,1,0.3,,,,,,,,,,,,,28.3,AT.5,,,1,deg C,380,ECOLI.1,,,1,CFU,,,,,,,,,,,,,3.19,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,10,TD.1,,,1,M,0.6,WC.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,28.3,WT.3,,,2,deg C,,,,0,,,,,,Brown,,Normal,,,,,,,,2022-01-03T11:30:17.877,
8/24/2022,8:10:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,20,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,27.5,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,WC.6,,,2,NTU,22.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,4.826,,,Low,High,clear,Normal,,,Calm,,Sunny,,,,2022-08-25T14:49:43.567,
8/24/2022,9:40:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,25,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,8.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,4.826,,,Low,High,clear/green,Normal,,,Calm,,Sunny,,,,2022-08-25T14:52:06.65,
8/24/2022,11:50:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,33,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,68.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,WC.6,,,2,NTU,33,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,4.826,,,Normal,Outgoing (Ebb),muddy/navy blue,Normal,,,Ripple,,Sunny,,,,2022-08-25T15:15:33.733,
8/24/2022,11:50:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,59.1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,WC.6,,,2,NTU,,,,,,,,,,,,,,,,,,,,,,,4.826,,,Normal,Outgoing (Ebb),muddy/navy blue,Normal,,,Ripple,,Sunny,,,,2022-08-25T15:15:33.733,
8/25/2021,9:00:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,25,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,142.1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,WC.6,,,2,NTU,28.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,.5 mm,,,Normal,Low,clear,Normal,,,Calm,,Sunny,,,,2021-08-26T19:47:54.637,
8/25/2021,9:45:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,29,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,93.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,WC.6,,,2,NTU,29,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,.5 mm,,,High,,"muddy,brown",Normal,,,Ripple,,Sunny,,,,2021-08-26T19:58:26.193,
8/25/2021,11:15:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,31,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,19.7,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98,WC.6,,,2,NTU,31,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,.5 mm,,,Normal,High,clear/brown,Normal,,,Calm,,Sunny,,,,2021-08-26T19:53:07.37,"Floating debris, trash, smells like a barnyard due to goose poop."
8/25/2021,11:15:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,2,0.3,31,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,85.7,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27,WC.6,,,2,NTU,31,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,.5 mm,,,Normal,High,clear/brown,Normal,,,Calm,,Sunny,,,,2021-08-26T19:53:07.37,"Floating debris, trash, smells like a barnyard due to goose poop."
8/25/2022,9:42:00,NR-7,NRPA.NR-7,36.740257,-76.579794,NRPA,1,0.3,,,,,,,,,,,,,28,AT.5,,,1,deg C,640,ECOLI.1,,,1,CFU,,,,,,,,,,,,,2.67,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,6,SA.1,,,1,ppt,18,TD.1,,,1,M,0.4,WC.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,27.8,WT.3,,,2,deg C,,,,0,,,,,,Brown,,Normal,,,,Sunny,,,,2022-12-09T09:54:42.827,
8/26/2020,8:10:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,23,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,48,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,WC.6,,,2,NTU,26,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,1.5,,,Normal,Outgoing (Ebb),Brown,Normal,,,Ripple,,Sunny,,,,2020-08-27T17:47:26.64,
8/26/2020,9:29:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,21.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,113.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,WC.6,,,2,NTU,25.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,1.5,,,,,Clear/Brown,Normal,,,Ripple,,Sunny,,,,2020-08-27T18:02:47.943,
8/26/2020,10:20:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,24,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,35,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,1.5,,,Low,Low,Clear/Brown,,,,Ripple,,Sunny,,,,2020-08-27T17:59:03.083,
8/26/2020,10:20:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,2,0.3,24,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,32.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,1.5,,,Low,Low,Clear/Brown,,,,Ripple,,Sunny,,,,2020-08-27T17:59:03.083,
8/28/2019,11:42:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,28,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,93.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,,Outgoing (ebb),Murky Brwon,Normal,,,Calm,,Overcast,,,,2019-08-29T18:59:57.99,
8/31/2022,8:10:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,19,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,20.1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,WC.6,,,2,NTU,23,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,High,,clear,Normal,,,Waves,,Sunny,,,,2022-09-01T18:09:56.047,
8/31/2022,9:45:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,30,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,43.5,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95,WC.6,,,2,NTU,30,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,Normal,Incoming (Flood),green,Normal,,,Ripple,,Sunny,,,,2022-09-01T18:21:55.483,
8/31/2022,10:10:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,24,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,17.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.98,WC.6,,,2,NTU,26,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,8.25,,,Normal,High,clear/green,Normal,,,Ripple,,Sunny,,,,2022-09-01T18:15:44.343,
9/2/2020,8:37:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,23.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,261.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,WC.6,,,2,NTU,25.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,13.2,,,High,High,"Green, Brown",Normal,,,Waves,,Overcast,,,,2020-11-16T15:23:59.347,
9/2/2020,9:22:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,23.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,WC.6,,,2,NTU,24,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,13.2,,,,High,"Green, Brown",Normal,,,Ripple,,Overcast,,,,2020-09-13T17:09:22.437,
9/2/2020,10:07:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,25,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,1119.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,WC.6,,,2,NTU,25.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,13.2,,,High,Outgoing (Ebb),Brown,Normal,,,Ripple,,Overcast,,,,2020-11-16T15:39:52.603,
9/2/2021,8:00:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,17,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,118.7,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,19.3,19.3,,Low,,clear,Normal,,,Calm,,Sunny,,,,2021-09-03T19:36:03.213,
9/2/2021,10:45:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,25,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,12.2,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,WC.6,,,2,NTU,26,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,31.4,31.4,,Normal,Outgoing (Ebb),clear,Normal,,,Ripple,,Sunny,,,,2021-09-03T19:38:09.093,
9/2/2021,10:45:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,26.6,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,2419.6,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2,WC.6,,,2,NTU,15.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,29.4,29.4,,,Incoming (Flood),muddy,Abnormal,,,Waves,,,,,,2021-09-03T19:44:13.363,
9/4/2019,10:09:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,26,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,27.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8,WC.6,,,2,NTU,27,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,1.3,,,Normal,Incoming (Flood),"Murky brown, green, clear in shallows",Normal,,,Ripple,,Sunny,,,,2019-09-05T17:46:39.873,
9/7/2022,8:00:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,21,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,86.7,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,WC.6,,,2,NTU,22.5,WT.1,,,2,deg C,,,,,,,,,,,,,,trash on bank,,,23.11,,,Normal,,muddy,Normal,,,Calm,,Overcast,,,,2022-09-09T00:50:17.69,
9/7/2022,8:00:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,2,0.3,21.2,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,52.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,WC.6,,,2,NTU,22.5,WT.1,,,2,deg C,,,,,,,,,,,,,,trash on bank,,,23.11,,,Normal,,muddy,Normal,,,Calm,,Overcast,,,,2022-09-09T00:50:17.69,
9/7/2022,8:20:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,21,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,23.1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,WC.6,,,2,NTU,22,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,23.11,,,Normal,Outgoing (Ebb),grey,Normal,,,Ripple,,Overcast,,,,2022-09-08T15:37:55.413,
9/8/2021,8:00:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,20,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,121.1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8,WC.6,,,2,NTU,21,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,1.79,,,Normal,High,Brown,Normal,,,Ripple,,Overcast,,,,2021-09-09T19:55:52.973,
9/8/2021,11:00:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,28.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,9.5,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.57,WC.6,,,2,NTU,27,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,Normal,High,green/brown,Normal,,,Ripple,,Sunny,,,,2021-09-09T19:47:08.203,Lots of floating vegetation.
9/8/2021,11:07:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,23,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,209.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,WC.6,,,2,NTU,24,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,High,High,clear,Normal,,,Ripple,,Sunny,,,,2021-09-09T19:43:55.997,
9/9/2020,7:30:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,21,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,27.5,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,WC.6,,,2,NTU,25.5,WT.1,,,2,deg C,,,,,,,,,,,,,,coating on water that looks like pollen but its not,Oil Slick,,0 mm,,,Normal,Outgoing (Ebb),"clear, milky gray, green,brown, iridecent sheen",Normal,,,Calm,,Partly cloudy,,,,2020-09-10T20:39:23.37,"Boater came by and commented that the large mouth bass are dying, snake head population is plentiful.  He has been fishing for 25 years from DC to Stafford.  Only has caught 2 bass in last 2 days of fishing."
9/9/2020,8:45:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,22,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,71.7,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.29,WC.6,,,2,NTU,24.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0 mm,,,,Incoming (Flood),"Clear, brown",Normal,,,Calm,,Overcast,,,,2020-09-10T19:58:51.803,Stream flow not recorded.
9/9/2020,9:45:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,23,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,48.7,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,overcast and drizzle,,,0,,,High,Low,"Milky gray, green, brown",Normal,,,Waves,,Partly cloudy,,,,2020-09-10T19:34:14.653,
9/11/2019,9:57:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,24.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,35,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.74,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,Outgoing (ebb),Murky Brown,Normal,,,Ripple,,Partly cloudy,,,,2019-09-12T18:16:33.417,
9/12/2022,12:25:00,NR-7,NRPA.NR-7,36.740257,-76.579794,NRPA,1,0.3,,,,,,,,,,,,,31.6,AT.5,,,1,deg C,1200,ECOLI.1,,,1,CFU,,,,,,,,,,,,,6.97,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,6,SA.1,,,1,ppt,12,TD.1,,,1,M,0.6,WC.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,26.6,WT.3,,,2,deg C,,,,0,,,,,,Brown,,Normal,,,,Overcast,,,,2022-12-09T09:54:41.517,
9/14/2018,13:00:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,1,0.3,,,,,,,25.9,AT.2,,,2,deg C,,,,,,,133.33,ECOLI.1,,,1,CFU,,,,,,,8.9,DO.1,,,2,mg/L,,,,,,,7.24,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,21.5,WT.2,,,2,deg C,,,,,,,,,,,5.08,92.964,,Low,,,Normal,,,Ripple,,Overcast,,,,2019-01-30T19:26:38.147,
9/14/2018,13:00:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.08,92.964,,Low,,,Normal,,,Ripple,,Overcast,,,,2019-01-30T19:26:38.147,
9/14/2022,9:00:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,18,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,13,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.77,WC.6,,,2,NTU,23,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,2.794,,,Normal,High,green/clear,Normal,,,Calm,,Sunny,,,,2022-09-15T16:26:38.14,
9/14/2022,9:00:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,2,0.3,18,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,19.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78,WC.6,,,2,NTU,23,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,2.794,,,Normal,High,green/clear,Normal,,,Calm,,Sunny,,,,2022-09-15T16:26:38.14,
9/14/2022,9:10:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,9,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,66.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,WC.6,,,2,NTU,13,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,2.794,,,Normal,Incoming (Flood),green,Normal,,,Ripple,,Sunny,,,,2022-09-15T16:22:24.263,
9/14/2022,9:34:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,8.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,55.6,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,WC.6,,,2,NTU,14,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,2.794,,,Normal,Incoming (Flood),green/brown,Normal,,,Ripple,,Sunny,,,,2022-09-15T16:33:08.49,
